ACCTAGE,DDA,DDABAL,DEP,DEPAMT,CASHBK,CHECKS,DIRDEP,NSF,NSFAMT,PHONE,TELLER,SAV,SAVBAL,ATM,ATMAMT,POS,POSAMT,CD,CDBAL,IRA,IRABAL,LOC,LOCBAL,INV,INVBAL,ILS,ILSBAL,MM,MMBAL,MMCRED,MTG,MTGBAL,CC,CCBAL,CCPURC,SDB,INCOME,HMOWN,LORES,HMVAL,AGE,CRSCORE,MOVED,INAREA,INS,BRANCH,RES
4.2,1,2256.3,1,1472.97,0,3,0,0,0,,1,1,65209.66,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,21,0,4,107,38,669,0,1,1,B15,S
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15066.04,0,0,0,0,0,0,0,,,,,,650,0,1,1,B2,U
0.3,1,5.1,2,87.47,0,0,0,0,0,0,1,0,0,1,147.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,7.5,112,34,629,1,1,0,B4,R
0.5,1,51.57,5,622.3,0,3,0,1,34.78,7,0,0,0,1,731.78,4,51.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,10,102,35,680,0,1,0,B5,R
1.2,1,492.5,1,243.48,0,0,0,0,0,0,0,1,1744.7,1,286.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.06,0,0,19,1,16.5,88,65,731,0,1,1,B3,R
28,0,0,0,0,0,0,0,0,0,0,0,1,72814.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,7.5,115,62,684,0,1,1,B2,R
1.8,0,0,0,0,0,0,0,0,0,,0,1,886.15,1,3347.3,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,,,,,,674,0,1,0,B15,U
7.3,1,1633.62,4,2385.16,0,6,1,0,0,1,2,1,5789.43,1,3858.64,5,391.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,614,0,1,1,B6,U
20.9,1,4509.62,2,4092.89,0,9,0,0,0,0,1,1,109948.05,0,0,0,0,0,0,1,16736.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,742,0,1,1,B2,S
21.8,1,4295.67,3,1577.54,0,11,1,0,0,0,3,1,2913.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98.65,1,1,47,1,10.5,110,63,675,0,1,1,B4,S
10.6,1,6921.23,2,2637.8,0,9,0,0,0,0,1,0,0,1,3082.4,14,309.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,5.5,111,71,662,0,1,1,B5,U
0.4,1,783.06,2,1228.59,0,3,0,0,0,0,0,0,0,1,326.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,670,0,1,0,B2,R
4.8,1,1215.23,2,2435.06,0,12,1,0,0,,0,1,340.52,1,707.84,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,28,1,12,99,49,708,0,1,0,B15,S
4.3,1,1941.73,2,2975.75,0,6,1,0,0,0,2,1,3213.96,1,209.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,12,104,21,692,0,1,0,B5,S
2,1,4870.74,1,10758.73,0,4,0,0,0,0,5,1,8476.7,0,0,0,0,1,120000,0,0,0,0,0,0,0,0,1,17386.15,2,0,0,1,157.92,1,1,19,1,6,92,60,733,0,1,1,B1,S
0.8,1,1647.06,2,988.77,0,2,0,0,0,0,1,1,3910.17,1,200.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,13,109,53,715,0,1,1,B12,S
4.2,1,3244.2,3,5048.27,0,8,1,0,0,2,1,0,0,1,1709.85,4,303.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1563.78,0,0,25,1,6,91,44,644,0,1,0,B7,U
4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,602,0,1,0,B2,S
0.9,1,467.06,0,0,0,0,0,0,0,0,0,1,770.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,12.5,111,40,659,0,0,0,B5,U
9,1,679.78,3,2087.26,0,8,1,0,0,0,0,1,576.65,1,653.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,883.26,0,0,36,0,5,116,51,636,0,1,0,B5,U
1.2,1,2087.03,4,2807.04,0,12,1,0,0,1,0,1,4260,1,2426.81,4,403.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,5.5,116,36,633,0,1,1,B1,U
1.3,0,0,0,0,0,0,0,0,0,0,0,1,9140.07,1,321.27,3,114.55,0,0,1,0,0,0,1,22217.22,0,0,1,13663.15,0,0,0,1,0,1,1,6,1,10.5,82,61,691,0,1,1,B2,R
3.8,0,0,0,0,0,0,0,0,0,,0,1,72373.94,0,0,,,0,0,0,0,1,0,,,0,0,0,0,0,0,0,,,,0,60,1,8,112,37,611,0,1,1,B15,S
0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21300,0,0,0,0,0,0,0,0,1,14971.47,0,0,0,1,0,0,0,90,1,9,120,47,663,0,1,1,B1,U
8.9,1,1898.26,2,2217.45,0,3,0,0,0,0,2,1,13.11,1,1121.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,10,128,47,650,0,1,0,B4,S
4.7,1,5448.04,1,939.73,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,6,98,37,658,0,1,0,B4,U
7.3,1,705.81,2,1314.68,0,11,1,0,0,0,1,0,0,1,456.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.93,0,0,,,,,,683,0,1,0,B2,S
4.5,1,5063.04,2,3981,0,2,0,0,0,,1,0,0,1,2646.3,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,49,1,8.5,127,60,715,0,1,0,B15,U
4.3,1,5259.58,4,1627.99,0,10,0,0,0,,1,1,2214,1,12005.52,,,0,0,0,0,0,0,,,1,10584.49,0,0,0,0,0,,,,0,,,,,,628,0,1,0,B15,R
1,1,3195.7,1,1828.53,0,1,1,0,0,0,2,1,3537.6,1,166.45,4,255.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,678,0,1,1,B4,U
3.8,1,265.43,2,909.54,0,1,0,0,0,0,0,0,0,1,1651.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,6.5,98,55,670,0,1,0,B3,S
12.7,0,0,0,0,0,0,0,0,0,0,0,1,4389.22,0,0,0,0,1,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,644,0,1,1,B3,R
8.9,0,0,0,0,0,0,0,0,0,0,0,1,21031.7,1,9021.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,10,98,58,708,0,1,1,B4,R
15.3,1,518.98,1,684.99,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,3,118,40,685,0,1,0,B9,S
9.9,1,541.52,3,1621.22,0,8,0,0,0,,1,0,0,1,2420.62,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,17,0,5,111,49,623,0,1,0,B15,U
4.1,1,931.7,2,1836.94,0,6,0,0,0,0,0,0,0,1,2302.29,6,121.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,1,8.5,119,58,695,0,1,0,B4,U
1.5,1,796.7,2,857.98,0,1,1,0,0,0,0,1,201.2,1,629.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,12,108,53,637,0,1,1,B3,U
4.5,1,302.64,2,576.21,0,7,0,0,0,0,1,1,2029.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,10.5,91,32,633,0,1,0,B2,U
0.8,1,576.85,4,643,0,2,0,0,0,0,0,0,0,1,458.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,683,0,1,0,B2,U
2.6,1,275.62,5,2300.24,0,5,0,0,0,0,0,0,0,1,1905.89,1,89.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1264.11,0,0,56,0,3,115,36,655,0,1,0,B1,U
1.3,1,1514.95,1,1110.97,0,2,0,0,0,0,0,0,0,1,1292.8,6,259.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,9.5,113,38,653,0,1,0,B4,S
13.2,1,716.15,10,3751.84,0,5,1,1,55.03,9,5,0,0,1,0,8,288.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,7.5,107,42,656,0,1,0,B1,S
3.8,1,878.8,3,1944.41,0,9,0,0,0,0,1,1,978.88,1,2168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,617,0,1,0,B2,U
3.4,1,7060.89,3,6699.67,0,5,1,1,6.05,,0,1,4633.75,1,11202.41,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,86,0,3,161,23,620,0,1,1,B14,R
3.8,0,0,0,0,0,0,0,0,0,0,0,1,2943.33,1,1208.12,4,601.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25,1,11.5,91,40,661,0,1,0,B1,U
12.7,1,1226.48,2,1011.62,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10100.96,0,0,0,0,0,1,7422.28,0,0,45,1,7,100,59,714,0,1,0,B3,U
1.8,1,246.27,3,901.13,0,2,0,0,0,0,2,1,180.93,1,384.14,1,104.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,109,61,677,0,1,0,B1,R
3.6,1,1127.72,1,334.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,7,88,50,647,0,1,0,B3,S
4.6,1,501.09,1,773.13,0,1,0,0,0,0,0,1,1081.92,1,1019.18,0,0,1,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196.23,0,0,78,0,3.5,152,43,633,0,1,1,B4,S
4.4,1,1004.59,5,2523.82,0,21,0,0,0,6,13,1,674.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1360.78,0,0,52,1,5,100,52,609,0,1,0,B10,U
4.1,1,1121.69,2,799.03,0,3,1,0,0,,4,1,281.89,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,,,,,,698,0,1,1,B15,R
3.3,1,792.69,2,8321.73,0,15,0,0,0,,3,0,0,1,162.07,,,0,0,0,0,1,45049.53,,,0,0,0,0,0,0,0,,,,0,40,0,7.5,112,46,683,0,1,1,B15,U
4.4,1,935.32,1,75.86,0,2,0,0,0,0,2,1,22.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,3,116,48,678,0,1,0,B13,R
2.9,1,1238.71,3,1869.61,0,12,0,0,0,0,1,0,0,1,2069.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,10.5,109,80,666,0,1,0,B2,S
22.3,1,641.06,1,353.73,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.5,96,70,735,0,1,0,B3,S
7.8,1,237.35,3,3682.41,0,8,0,0,0,0,2,0,0,1,4914.48,6,243.39,1,7700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5.5,110,65,705,0,1,0,B4,U
7,1,104.04,3,1484.13,0,3,0,1,7.12,1,3,0,0,1,802.15,2,105.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,7.5,127,29,712,0,1,0,B4,S
4.3,1,627.63,2,1173.2,0,2,0,0,0,0,1,1,695.4,1,1261.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1280.71,0,0,50,0,3,107,34,687,0,1,0,B16,R
8.9,1,1037.93,1,808.67,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6909.76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,699,0,1,0,B2,U
4.2,1,215.95,2,643.21,0,1,0,0,0,0,2,0,0,1,117.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,1,12.5,108,46,642,0,1,0,B4,R
0.3,1,-24.63,5,306.26,0,2,0,0,0,6,0,0,0,1,451.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131831.17,1,112930.04,0,0,15,1,6,87,37,624,0,1,0,B1,S
3,1,446.96,2,294.87,0,1,0,0,0,,1,1,4789.85,1,707.62,,,1,44500,1,5500.32,1,21232.48,,,0,0,0,0,0,1,107032.51,,,,0,45,1,9,109,50,647,0,1,1,B14,U
7.3,1,3191.06,3,2735.1,0,8,0,0,0,0,0,0,0,1,1540.86,2,116.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,7.5,103,63,727,0,1,0,B2,S
3.3,1,104.84,5,873.19,0,7,0,0,0,0,1,0,0,1,0,2,75.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,4.5,110,69,660,0,1,0,B2,S
2.7,1,630.39,4,3522.6,0,8,0,0,0,,0,1,532.66,1,6381.64,,,1,8400,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,,,,,,693,0,1,1,B15,U
3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,7.5,90,73,760,0,1,1,B5,R
5.4,1,6085.5,5,8575.79,0,17,0,1,12.32,0,5,1,665.27,1,3869.31,0,0,0,0,0,0,1,20024.94,0,0,0,0,0,0,0,0,0,1,21494.45,1,1,0,0,6,96,61,691,0,1,0,B8,S
0.9,1,618.45,1,39.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,8,116,57,659,0,1,0,B4,S
9.2,1,36.31,1,260.42,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,14.5,94,42,578,0,1,0,B6,S
0.3,1,57.02,1,27.39,0,0,0,0,0,0,0,0,0,1,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,654,0,1,0,B2,S
4.9,1,150.88,3,662.92,0,2,0,0,0,1,1,0,0,1,842.6,3,57.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,5.5,102,40,615,0,1,0,B16,R
3.3,1,318.86,5,2364.86,0,4,0,0,0,0,9,1,13.62,1,587.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,687,0,1,0,B6,S
1.8,1,911.19,2,1051.28,0,2,0,0,0,0,1,1,1757.15,1,1256.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.58,0,0,4,0,4,96,61,696,0,1,0,B8,U
0.8,1,179.38,2,590.74,0,3,0,1,5.62,0,1,1,21.5,1,509.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,610,0,1,0,B1,R
3.8,1,2294.78,1,1676.75,0,3,0,0,0,0,1,0,0,1,941.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,90,19,563,0,1,0,B3,R
3.6,1,1332.83,1,3776.44,0,4,0,0,0,0,0,0,0,1,574.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,9,105,46,683,0,1,1,B10,U
27.2,1,1958.43,1,616.76,0,2,0,0,0,0,2,0,0,0,0,0,0,1,28200,0,0,0,0,0,0,0,0,1,16195.01,0,0,0,0,0,0,0,64,1,4.5,101,49,639,0,1,1,B3,U
,1,1936.76,3,2719.2,0,4,1,0,0,2,3,1,1780.82,1,463.6,1,173.34,1,17300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67.11,2,0,57,1,11,112,50,671,0,1,1,B2,U
4.3,1,1172.94,2,2165.2,0,4,0,0,0,0,3,1,343.81,0,0,0,0,1,82800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92.39,0,0,16,0,5,102,31,695,0,1,1,B2,U
1.2,1,499.26,2,634.25,0,0,1,1,16.46,0,1,0,0,1,740.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,9.5,100,45,688,0,1,0,B3,U
0.5,1,4514.88,3,3173.06,0,6,1,0,0,,2,1,2466.15,1,3404.36,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,52,0,8,119,36,575,0,1,0,B15,U
0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,622,0,1,1,B2,U
0.9,1,1620.42,3,3286.11,0,8,1,0,0,8,0,1,1416.48,1,1622.3,5,167.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,739,0,1,1,B17,R
14.2,1,3486.73,5,5976.08,0,13,0,0,0,0,1,0,0,1,5978.77,2,225.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4243.03,0,0,49,1,9.5,118,57,708,0,1,0,B5,U
20,0,0,0,0,0,0,0,0,0,,0,1,13864.62,0,0,,,1,6000,1,0,0,0,,,0,0,0,0,0,1,7456.14,,,,0,,1,,,,713,0,1,1,B15,S
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,683,0,1,1,B2,S
4.5,1,1803.28,2,1098.44,0,4,0,0,0,0,1,1,983.74,1,1008.86,0,0,1,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,329.79,0,0,37,1,9,107,51,708,0,1,0,B3,S
1.8,0,0,0,0,0,0,0,0,0,0,0,1,1230.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14878.11,2,0,0,1,344.39,1,0,10,0,6,88,61,707,0,0,1,B5,R
1,1,570.92,1,76.23,0,0,0,0,0,0,1,1,1707.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,5,99,38,749,0,1,1,B6,S
4.6,1,2670.85,2,1001.91,0,1,0,0,0,0,1,0,0,1,1539.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,686,0,1,0,B2,R
1.8,1,2921.88,2,2359.92,0,4,1,0,0,0,0,1,2699.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020.52,0,0,17,1,8.5,86,65,719,0,1,1,B17,R
31.4,1,764.81,1,918.46,0,0,0,0,0,,1,0,0,0,0,,,0,0,0,0,0,0,,,1,10135.97,0,0,0,1,282116.17,,,,0,40,1,10.5,98,52,660,0,1,0,B15,U
2.5,1,12.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,8.5,109,47,650,0,1,0,B2,S
8.9,0,0,0,0,0,0,0,0,0,0,0,1,352.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1877.55,0,0,,,,,,585,0,1,0,B3,S
3.3,1,859.38,5,1666.98,0,2,1,0,0,1,0,1,504.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,6,118,46,649,0,1,0,B3,U
3.4,1,841.89,5,3137.45,1,6,0,1,4.52,3,2,1,11.41,1,4779.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,7.5,125,23,630,0,1,1,B3,U
7.3,0,0,0,0,0,0,0,0,0,0,0,1,1058.99,1,562.41,0,0,0,0,0,0,0,0,1,18523.1,0,0,0,0,0,0,0,1,147.16,0,1,,,,,,750,0,1,1,B16,R
,1,1113.44,6,3860.78,0,19,1,0,0,2,4,1,6265.78,1,4298.74,9,206.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,4.5,124,75,692,1,1,1,B3,U
1.8,1,178.08,1,498.98,0,0,1,1,2.2,0,1,0,0,1,189.39,2,81.76,1,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,9,82,52,619,0,1,0,B2,S
1.5,1,1049.74,1,2088.65,0,2,0,0,0,0,0,1,24631.86,1,6316.89,0,0,0,0,0,0,0,0,0,0,0,0,1,12178.38,1,0,0,1,189.75,0,1,31,1,7,103,57,689,0,1,1,B4,R
1.4,0,0,0,0,0,0,0,0,0,0,0,1,14037.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12924.37,0,0,0,1,30.24,1,1,32,1,6,87,42,610,0,0,1,B4,R
4.4,1,5388.02,5,4953.24,0,10,0,0,0,,11,1,7859.52,1,5913.67,,,0,0,0,0,0,0,,,0,0,1,17611.66,1,0,0,,,,0,85,1,8,128,58,735,0,1,0,B14,R
0.7,1,58.61,2,152.01,0,0,0,0,0,0,1,1,220,1,289.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,699,0,1,0,B5,U
1.8,1,1144.02,3,2288.47,0,2,0,0,0,0,3,1,790.15,1,576.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,365.35,0,0,119,1,7.5,143,56,644,0,1,0,B4,U
0.4,1,1780.54,1,1161.51,0,1,0,0,0,0,0,1,4674.76,1,145.85,0,0,1,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,617.25,0,0,26,0,4.5,96,54,652,0,1,1,B6,U
1.8,1,358.66,2,461.25,0,1,0,0,0,0,2,1,20.68,1,237.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,601,0,1,0,B4,U
4.3,1,1543,7,3675.77,0,12,0,1,32.91,4,3,0,0,1,3766.98,0,0,1,900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,283.57,1,0,6,0,8.5,106,52,604,0,1,0,B6,S
1.2,1,1576.61,3,1792.21,0,4,0,0,0,0,2,1,293.19,1,638.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,11,82,48,679,0,1,0,B16,S
,0,0,0,0,0,0,0,0,0,0,0,1,23387.52,1,3797.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,401.71,0,0,18,1,8,91,47,640,0,1,1,B7,S
9.4,0,0,0,0,0,0,0,0,0,,0,1,2959.96,0,0,,,0,0,0,0,0,0,,,1,9906.39,0,0,0,0,0,,,,0,,,,,,722,0,1,0,B14,S
6.3,1,53.37,1,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,9.5,95,45,581,0,1,1,B8,U
3.7,1,4980.99,4,2328.02,0,12,1,0,0,0,1,1,24238.17,1,0,0,0,1,12100,1,2587.48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29,1,9.5,108,42,638,0,1,1,B4,S
1.1,1,1131.28,3,3222.29,0,3,1,0,0,,4,0,0,1,122.59,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,70,1,8,111,50,647,0,1,1,B18,U
5.6,1,2967.64,4,14162.63,0,1,0,0,0,0,0,1,18909.5,1,51226.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,4,106,68,661,0,1,1,B7,S
3.9,1,2390.65,4,6112.02,0,10,1,0,0,0,1,1,63.07,1,0,10,466.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,6.5,119,59,640,0,1,0,B3,S
4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.53,0,0,47,1,5,115,48,705,0,1,1,B3,U
,1,861.91,5,3774.19,0,27,0,0,0,2,0,0,0,1,5675.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,840.83,1,0,16,1,7.5,94,18,683,0,1,0,B3,S
0.5,1,474.29,1,298.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,7.5,118,26,641,0,1,0,B1,S
3.9,1,1530.38,2,8954.14,0,2,0,1,7.39,0,4,0,0,1,580.32,0,0,0,0,0,0,1,0,0,0,0,0,1,16122.09,1,1,378690.95,1,347098.25,1,1,,1,,,,683,0,1,0,B2,R
4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14920.85,0,0,0,1,152.61,0,0,,,,,,650,0,1,0,B2,S
24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17719.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,692,0,1,1,B2,S
,1,75.26,4,1622.1,0,8,1,1,4.08,,0,1,0.17,1,1235.81,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,74,1,9.5,132,59,682,0,1,1,B18,U
14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,42,0,7.5,113,58,593,0,1,1,B2,S
4.3,1,1597.64,3,4160.47,0,5,0,1,19.51,0,1,0,0,1,1291.63,1,41.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,7,118,50,623,0,1,0,B7,U
0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14899.55,2,0,0,0,0,0,0,42,1,5.5,103,48,690,0,1,1,B2,R
29.3,1,5.67,2,137.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10504.18,0,0,26,1,7.5,92,44,659,0,1,0,B1,S
12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4296.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,672,0,1,0,B2,S
1.7,1,742.83,2,843.96,0,2,1,0,0,,0,0,0,1,402.88,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,73,0,3,132,27,675,0,1,0,B15,U
4.2,0,0,0,0,0,0,0,0,0,0,0,1,16107.83,0,0,0,0,1,81900,0,0,0,0,0,0,0,0,1,12829.87,0,0,0,1,0,0,0,,,,,,604,0,1,1,B4,U
